,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.16129426-0.35444437j],
          [ 0.01053471-0.38927582j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.24702099-0.30104364j],
          [-0.34475332-0.18108505j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.27322274-0.27748149j],
          [-0.35971119-0.14917944j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.29932279-0.24910341j],
          [-0.37269999-0.11287765j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.26029225-0.28964563j],
          [ 0.12695172-0.36814387j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.33470803-0.19904065j],
          [ 0.23077643-0.31367003j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.33641928-0.19613442j],
          [-0.38624102-0.04964393j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.34859934-0.17356597j],
          [ 0.25349148-0.29561582j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.32976635+0.20712509j],
          [-0.22307661+0.3191919j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
