,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.33883181+0.26467996j],
          [ 0.41971502+0.09328332j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.17996309-0.39048145j],
          [-0.00541037-0.42992232j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.2735099 +0.33174509j],
          [ 0.38957424+0.18191862j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.42670672+0.05276221j],
          [-0.36256657+0.23110161j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.12732739-0.41067044j],
          [-0.06161288-0.42551889j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.18000132-0.39046383j],
          [-0.33039654-0.27513742j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.36974802-0.21942852j],
          [ 0.23948219-0.35708648j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.39887228-0.16050974j],
          [-0.42913389+0.02658151j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.22480767+0.36650237j],
          [ 0.36054756+0.23423905j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.00573266-0.42991814j],
          [-0.19002178-0.38568666j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
