,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.3146658 -0.22941683j],
          [ 0.20048727-0.33384353j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.3800162 -0.0850549j ],
          [-0.38314003+0.06964453j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.36384214+0.13880037j],
          [-0.28106939+0.26953041j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.2384926 +0.30784399j],
          [-0.09978614+0.37641649j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.08519888+0.37998394j],
          [ 0.22644608+0.31681038j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.19586456+0.33657647j],
          [ 0.31147226+0.23373421j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.38726914-0.0408566j ],
          [ 0.34078818-0.18844113j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.33821022-0.19302977j],
          [ 0.23634291-0.30949745j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.09379051-0.377955j  ],
          [-0.06079583-0.38464336j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.29079597+0.25900647j],
          [ 0.36870269+0.12531947j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
