,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.05483658-0.38553806j],
          [-0.20064343-0.3337497j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.00555676+0.38937869j],
          [ 0.15674932+0.35647762j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.1085399 -0.37398628j],
          [-0.24560899-0.30219674j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.37427435+0.10754233j],
          [ 0.38660847-0.04669625j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.38115636+0.07979018j],
          [ 0.38214002-0.07493766j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.05539297-0.38545851j],
          [-0.09908431-0.37660184j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.0530189 -0.38579223j],
          [-0.10140093-0.3759847j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.14122419-0.36290822j],
          [-0.27139921-0.27926531j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j,  0.37899478+0.0894964j ],
          [-0.31422577+0.23001916j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.02326321-0.38872287j],
          [-0.17280265-0.34897835j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
