,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.22346933+0.31891708j],
          [-0.08163672+0.38076514j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.38941164-0.00228401j],
          [-0.35956131+0.14954032j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.32899588+0.20834673j],
          [ 0.38415931+0.06378301j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.38786766-0.03471774j],
          [ 0.34373005-0.18301993j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.36310126-0.14072711j],
          [ 0.27963669-0.27101654j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.28614151-0.26413951j],
          [ 0.16069301-0.35471735j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.38741011-0.03949753j],
          [-0.3722094 +0.11448497j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.37682908-0.09821654j],
          [ 0.30883525-0.23720758j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.9027011 -0.18298657j, 0.09529567+0.37757831j],
          [0.05926279+0.38488254j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
