,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.38534628-0.05616843j],
          [-0.37680044+0.09832636j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.20115048+0.33344434j],
          [ 0.3151212 +0.22879089j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.37387178+0.10893365j],
          [-0.30193795+0.24592707j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.32794073+0.21000362j],
          [ 0.38383268+0.06572001j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.2238739 +0.31863321j],
          [ 0.33028313+0.20630002j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j,  0.38933008-0.00829075j],
          [-0.36182532+0.14397599j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.15617863-0.35672802j],
          [ 0.00493361-0.38938709j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.11013219-0.37352048j],
          [-0.04401726-0.38692264j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.36162186-0.14448624j],
          [ 0.2768102 -0.27390283j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
