,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.38934475-0.00757047j],
          [ 0.35566218-0.15859085j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.00717122-0.38935231j],
          [-0.1450158 -0.36140983j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.16019013+0.35494474j],
          [-0.00932288+0.38930673j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.38939082+0.00462976j],
          [ 0.36045561-0.14737164j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.36912406+0.12407285j],
          [ 0.38830202-0.02946502j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.38931997+0.00875269j],
          [ 0.36199589-0.14354658j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.19713027+0.33583672j],
          [ 0.31234998+0.23255996j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.38854421-0.02607756j],
          [ 0.34771784-0.17532527j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.01075814+0.38926971j],
          [ 0.16149766+0.35435173j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
