,unitary
0,"Operator([[ 0.98599146-0.07408833j, -0.12641046-0.07970038j],
          [ 0.11308074-0.09769597j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j, -0.05193995+0.14012136j],
          [ 0.0722962 +0.13078614j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j,  0.11401657+0.09660216j],
          [-0.09830024+0.11255585j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j, -0.09314969+0.11685414j],
          [ 0.10956618+0.10162188j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j,  0.07464807-0.12945818j],
          [-0.09315584-0.11684924j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.06555097-0.1342938j ],
          [ 0.04474629-0.14258164j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j, -0.12943663+0.07468544j],
          [ 0.13914405+0.05450403j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.0338353 -0.1455573j ],
          [ 0.01170355-0.14897913j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j, -0.11458627-0.09592571j],
          [ 0.09896463-0.11197213j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j,  0.05674083+0.138247j  ],
          [-0.03544432+0.14517388j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
